-0.453636783788139,0,0.117803751894641,2,1,3,3,3,1,1,1,2,1
0.515000656009634,1,1.94789789606918,3,4,4,4,5,2,2,2,3,3
0.433712352448647,1,-0.283522843374417,1,2,3,2,2,1,1,1,1,1
1.93997283628985,0,-1.35937885919114,1,1,2,2,2,1,1,1,1,1
-0.895730773564003,1,-0.202249641578502,1,1,3,3,3,1,1,1,2,1
-1.39161759340409,1,0.686229060774,2,2,3,4,4,2,1,1,2,2
-0.495156922255415,0,0.545367962570159,2,2,4,3,3,1,1,1,2,2
-0.416892250669231,0,-1.49172633110732,1,1,1,1,2,1,1,1,1,1
1.52980873166129,0,-0.92315558057729,1,1,2,2,2,1,1,1,1,1
0.492208398323506,1,1.02596744307972,2,3,4,4,4,1,1,1,2,3
-0.272430999093295,0,0.448393141748847,2,2,4,4,4,1,1,1,2,2
0.352125215025997,1,-1.84233353508969,1,1,1,2,1,1,1,1,1,1
-0.534455239405157,1,-0.130418964235857,1,2,3,3,3,1,1,1,2,1
1.23081215655342,0,1.93217602156477,3,3,5,5,5,2,1,4,3,4
1.05899698146819,1,0.874964103365158,2,2,4,4,4,1,1,1,2,2
2.36184937833185,0,0.165945447644463,2,2,3,4,3,1,1,1,2,1
0.141261960956402,1,0.370441854356812,2,1,3,4,3,2,1,1,3,2
2.54356839132537,1,1.55215959263425,3,3,4,4,5,2,2,2,4,3
-0.819812440572984,1,0.0216839057422512,2,2,3,3,3,1,1,1,2,2
1.37413925292344,0,-0.220272691713527,2,2,3,3,3,1,1,1,1,1
-0.25524970253937,1,1.43520221111451,4,3,3,4,4,2,2,2,3,4
-0.136602643917979,1,-0.516690300373334,1,1,3,3,2,1,1,1,1,2
-1.3087947526392,1,0.94910426377427,3,2,4,3,3,2,2,1,3,2
0.955420633579521,1,0.805910441925517,3,2,4,4,3,1,1,2,2,2
-1.79039568718935,1,-0.242826733175261,1,1,2,3,3,1,1,1,1,2
-0.330699366664739,1,0.285897020097905,2,2,4,3,4,1,1,1,2,2
0.623455355280247,0,1.33909189596844,2,3,4,4,4,2,1,2,3,3
1.58974818252041,0,0.610911312554738,2,2,4,4,4,1,1,1,2,2
-0.926365912187268,1,1.20821565410048,2,3,4,4,3,2,1,2,2,3
1.14591943623445,1,0.484020947423474,3,2,3,4,4,1,1,1,1,2
1.0378662294611,1,-1.55632440891547,1,1,2,2,1,1,1,1,1,1
-1.34087399744081,1,0.345680408056752,1,2,4,3,4,1,1,1,1,2
-1.35890621399822,0,-0.508874735049419,1,1,3,3,3,1,1,1,2,2
0.728606716992255,0,0.360390025925317,2,1,3,3,4,1,1,1,2,2
-1.86321389197182,0,-0.0520655812235016,2,2,3,3,3,1,1,1,1,1
-0.589488080600868,1,-0.355463646346411,2,1,3,3,2,1,1,1,2,1
1.14777794986601,0,-0.552573615928301,1,2,3,2,3,1,1,1,1,1
0.0765091074035798,0,0.771500998532822,2,2,4,3,4,1,2,1,2,2
0.830337497219526,0,0.769577847378325,2,2,4,4,3,1,2,1,3,2
-1.02346981551483,0,1.28580013212177,3,3,4,4,4,2,2,2,3,3
-0.820266586900639,0,0.103682251530913,1,2,3,3,3,1,1,1,1,2
-0.0667618753569576,0,-0.74651037900946,1,1,2,3,2,1,1,1,1,1
-1.46887264906491,0,-0.500821163688789,2,1,2,3,2,1,1,1,1,1
-1.51965710708282,0,-0.776601003102125,1,1,2,3,2,1,1,1,1,1
-0.90222940066051,1,-0.186902356214853,2,1,3,3,3,1,1,1,1,1
0.681505289319716,1,0.337069137825022,2,2,3,4,3,1,1,1,2,2
-0.187793682065692,0,0.899991715690501,2,2,4,4,3,1,1,2,2,3
1.44529098055679,0,1.73864182930487,3,3,5,4,5,2,2,1,3,3
0.388810151234672,1,0.0859799076795948,1,2,3,3,3,1,1,1,2,2
0.395018378564922,0,0.314737426718333,2,2,4,3,3,1,1,1,2,2
1.19004928069845,1,0.28270361363667,2,2,4,3,2,1,1,1,2,2
0.692168364681365,0,-0.864829860489036,1,2,2,2,3,1,1,1,2,1
-0.202358645097654,0,-0.361705934360926,1,2,2,2,2,1,1,1,1,1
0.709845148535836,0,0.206319193067561,2,2,4,3,3,1,1,1,1,2
0.919322450369971,0,0.421945965307203,2,3,3,3,4,2,1,1,2,2
0.976578669922709,1,-0.452930760453707,1,1,3,3,2,1,1,1,2,1
-0.629727837101153,1,-0.730612252535427,1,1,3,3,2,1,1,1,1,1
-0.729145384458068,0,1.26206944779884,3,3,5,4,4,1,1,1,3,3
0.573883715692624,0,0.355724569776203,2,2,4,3,4,1,1,1,2,2
0.0442654543306447,1,-1.64033519799414,1,1,2,2,2,1,1,1,1,1
-0.385062635171957,1,-0.934146572668413,1,1,3,2,3,1,1,1,1,1
0.855474484850761,1,-0.69247947885825,1,1,3,2,3,1,1,1,1,1
0.468262929546937,1,-0.759972991485325,1,1,2,3,3,1,1,1,1,1
0.346144592442584,1,-0.319405359931472,1,2,3,2,3,1,1,1,1,1
-0.471545137164458,0,0.247240777959742,1,2,3,3,3,1,1,1,1,2
2.19731318730439,0,0.388652867183921,2,1,3,3,3,1,1,1,2,2
-0.0680397140936232,0,-1.2888305264306,1,1,1,2,2,1,1,1,1,1
0.0500287721992732,0,-1.64119171391982,1,1,1,2,2,1,1,1,1,1
0.748534681423328,1,-1.04423105272186,1,1,3,2,2,1,1,1,1,1
-0.270843480253908,0,-0.434304188756521,1,1,3,3,3,1,1,1,2,1
-0.854003531392773,0,-1.4458635873705,1,1,2,2,2,1,1,1,1,1
0.741904242078934,1,1.65323437780031,3,4,4,4,4,2,2,2,4,3
-0.414562656470962,1,1.11405747669633,3,3,4,3,4,1,1,2,2,2
-0.163098990501657,0,0.620998490116619,2,2,3,4,3,1,1,1,2,3
-0.337805490148658,0,-1.00401797556296,1,1,3,1,2,1,1,1,1,1
-0.342970123563431,0,-0.50150222099561,1,1,2,3,2,1,1,1,1,1
-0.336884015434927,0,-0.956550551848798,2,1,2,2,2,1,1,1,1,1
0.731957825755844,1,-0.605529824826086,1,1,2,2,2,1,1,1,1,1
0.0261204703406402,0,-0.0319972424229861,2,1,4,3,3,1,1,1,2,1
-0.3362091267856,1,-0.446098572078996,1,1,3,3,3,1,1,1,1,2
-0.781633789951755,0,-0.254065881600309,2,2,3,3,3,1,1,1,2,1
1.06340409655139,1,1.51040423746593,2,2,4,4,4,2,2,2,2,4
-2.0922103691144,0,-2.07173794123239,1,1,1,2,1,1,1,1,1,1
-0.559287589907511,0,0.346731561250144,2,2,3,3,3,1,1,1,2,2
1.3146812617547,1,1.5963811909833,3,3,5,4,4,2,2,2,3,3
-0.257551402325686,1,0.912545848047794,2,3,4,4,4,1,1,2,2,2
1.34350109648863,1,-0.669956051833515,1,1,3,3,2,1,1,1,1,1
0.566457073018986,0,1.07272791292233,2,3,4,4,4,2,1,1,3,3
0.0398337898523491,1,-1.13966918340113,1,1,2,2,2,1,1,1,1,1
1.03683147891184,0,-0.485095347599792,2,1,3,3,3,1,1,1,1,1
-0.216569624462041,1,2.24726745004005,4,5,4,5,5,2,2,5,4,4
-0.251338932166597,1,0.24437173141166,1,2,3,3,3,1,1,1,2,2
-2.28109081182092,0,0.69694963527712,2,3,4,4,3,1,1,2,2,2
-0.943065873893266,1,0.626948877036335,2,2,3,3,3,1,2,1,2,2
-0.617663601193504,1,1.09227923251406,2,3,4,4,4,1,1,2,2,2
-0.647559340456681,0,1.07396674491744,3,2,4,4,4,1,2,2,3,2
-0.518633913925056,0,0.377105139832035,1,2,3,3,4,1,1,1,2,2
0.625503660926053,0,-0.108543169920511,2,2,3,3,3,1,1,1,2,2
1.02732143380032,0,1.5680926329407,4,3,4,3,4,1,1,2,3,3
-0.3950015155877,1,-0.265490494563957,1,1,2,2,2,1,1,1,1,1
-0.482402987523813,1,1.06027959749642,2,3,5,3,4,2,3,2,3,3
0.681342258413576,1,1.05219496027959,3,2,4,4,3,1,1,2,2,2
-0.262482551330831,1,0.476770983731752,2,2,3,4,3,1,1,1,2,2
-0.168457879415395,1,0.103023135785129,2,2,2,4,3,1,1,1,2,2
-0.123821851248675,1,-0.00973786096969592,1,2,3,3,3,1,1,1,2,2
-2.3029753493765,1,-2.29249472103557,1,1,1,1,1,1,1,1,1,1
-1.44835493237703,1,-1.12232808206293,2,1,2,2,3,1,1,1,1,1
-0.320530681640907,0,1.98596523250717,3,4,5,5,4,2,2,3,5,4
1.23558704383445,1,1.28938288138844,3,3,4,4,4,2,2,1,3,2
-0.732145430116088,1,-0.337127129595416,1,1,3,3,2,1,1,1,1,2
0.920411183721833,1,2.10752555261575,4,3,4,4,5,2,2,2,3,3
1.07092625435019,0,-0.525951902913999,1,2,3,3,2,1,1,1,1,1
-0.926618002847628,1,-1.12813530894722,1,1,2,2,2,1,1,1,1,1
0.199744934983463,1,-0.968849191635961,1,1,2,2,2,1,1,1,1,1
0.337061241659732,0,0.482099912281654,2,3,3,3,3,1,1,1,2,1
-0.167586937723383,0,0.381061317512106,2,1,3,3,3,1,1,1,2,2
-1.07893358122652,0,0.747995959956455,2,2,4,4,3,1,1,1,2,2
-0.342617724995689,1,0.113685311061927,1,2,4,3,3,1,1,1,2,2
-0.0942698370003772,0,0.345514472674597,2,2,3,4,4,1,1,1,2,2
-1.1094644763252,1,0.382976638133827,2,2,3,3,3,1,1,1,2,2
-0.927703524825326,1,-0.470409134149988,1,2,2,2,2,1,1,1,1,2
-1.14904093876566,1,-0.00955229759110122,2,2,4,4,3,1,1,1,1,2
1.81330525006394,1,1.03566316654587,2,3,4,4,4,2,1,2,3,2
